CustomerID,Age,Gender,Income,Recency,Frequency,AvgBasketSize,Monetary,PreferredCategory,OnlineVisits,DiscountResponse,TenureMonths
102719,19,Male,49302.0,130,6,69.95,479.41,Beauty,29,Low,110
102720,44,Male,88922.0,272,13,68.21,1027.71,Electronics,36,Low,89
102721,19,Male,56130.0,14,12,223.31,2794.29,Beauty,33,High,115
102722,52,Male,109804.0,128,8,143.44,921.04,Sports,35,Low,83
102723,35,Male,36339.0,60,12,238.07,2920.92,Electronics,33,Medium,68
102724,31,Female,65798.0,227,10,41.13,461.07,Sports,38,High,62
102725,37,Female,88254.0,17,11,220.6,2246.54,Sports,34,Low,7
102726,35,Female,46197.0,45,13,138.75,2112.37,Beauty,37,Low,82
102727,27,Male,55278.0,38,9,28.68,309.42,Sports,40,Low,15
102728,42,Male,72523.0,124,6,172.64,1056.25,Groceries,41,Low,106
102729,19,Female,67758.0,360,10,215.73,2184.26,Electronics,34,High,112
102730,42,Female,71194.0,64,11,167.91,1961.66,Home,36,High,79
102731,50,Male,83205.0,253,14,54.41,781.95,Fashion,42,Medium,66
102732,53,Female,53065.0,262,12,248.45,2576.47,Groceries,29,Medium,105
102733,48,Female,88741.0,112,15,108.78,1482.31,Home,35,Medium,36
102734,31,Male,25600.0,102,13,278.01,3183.02,Electronics,32,Medium,59
102735,18,Female,81549.0,49,15,273.93,3405.7,Fashion,33,Medium,71
102736,63,Female,82944.0,277,13,76.1,846.99,Fashion,28,Medium,29
102737,33,Female,44511.0,227,14,153.38,2553.02,Electronics,27,High,25
102738,63,Male,30987.0,23,12,58.46,716.95,Groceries,43,Medium,55
102739,69,Female,55357.0,332,16,209.77,2854.08,Beauty,38,Medium,21
102740,20,Female,68076.0,185,9,258.54,2525.2,Beauty,35,Medium,49
102741,52,Female,53298.0,64,12,201.54,2396.02,Sports,31,Low,12
102742,58,Male,70039.0,157,11,92.93,909.65,Sports,39,Low,8
102743,23,Male,98755.0,283,9,41.37,438.39,Sports,36,Low,85
102744,42,Female,32706.0,149,9,39.39,315.45,Home,35,Low,41
102745,30,Male,20918.0,327,11,191.06,1763.37,Electronics,42,Medium,24
102746,51,Female,58614.0,363,10,286.93,2531.61,Groceries,31,High,36
102747,25,Male,46397.0,169,10,214.68,2500.53,Beauty,31,Low,2
102748,38,Male,50394.0,133,8,224.58,2053.77,Electronics,37,Medium,29
102749,51,Female,85338.0,314,11,112.2,1428.87,Beauty,32,Medium,13
102750,21,Female,57588.0,132,12,184.09,2576.83,Fashion,41,Medium,89
102751,42,Female,59420.0,197,12,108.65,1083.46,Home,30,Low,7
102752,32,Male,51264.0,135,8,272.47,2364.02,Groceries,34,Low,111
102753,21,Female,59224.0,35,8,57.1,486.86,Fashion,31,Medium,40
102754,62,Male,65370.0,220,6,196.97,1414.83,Sports,38,High,100
102755,29,Male,115692.0,185,10,224.64,2439.3,Beauty,31,High,59
102756,49,Female,65593.0,5,10,215.58,2407.62,Sports,36,Medium,58
102757,49,Male,83254.0,71,12,92.05,1199.59,Sports,23,Medium,100
102758,45,Female,63728.0,342,9,156.09,1472.57,Electronics,37,Low,11
102759,30,Male,19444.0,241,10,205.74,2101.04,Fashion,28,Medium,29
102760,48,Female,48659.0,351,15,280.66,5000.12,Groceries,26,Medium,17
102761,31,Male,65578.0,297,10,159.9,1878.08,Fashion,26,Medium,13
102762,37,Male,74468.0,331,11,104.14,1117.06,Groceries,34,Medium,9
102763,35,Female,64205.0,193,6,128.23,702.95,Home,35,Low,94
102764,46,Male,78407.0,168,8,171.57,1377.54,Home,39,High,42
102765,23,Female,30800.0,339,14,293.38,4511.67,Groceries,30,High,9
102766,49,Male,60976.0,236,11,195.93,2069.84,Fashion,32,Medium,21
102767,46,Male,86559.0,294,9,63.33,578.46,Groceries,29,Low,78
102768,60,Male,40569.0,298,16,256.08,3767.38,Groceries,43,Medium,27
102769,19,Female,82412.0,248,11,70.81,756.39,Sports,32,Low,55
102770,40,Female,81378.0,165,13,30.85,474.41,Groceries,33,Medium,35
102771,36,Female,35260.0,312,7,48.06,298.05,Sports,36,Medium,91
102772,48,Female,66758.0,71,12,240.11,3444.6,Beauty,35,Medium,40
102773,68,Female,63176.0,231,15,272.53,3622.81,Sports,46,Low,89
102774,22,Male,56473.0,55,13,95.1,1146.91,Groceries,37,High,12
102775,36,Male,29462.0,182,10,159.47,1331.36,Beauty,27,Medium,72
102776,51,Female,54739.0,22,9,187.22,1854.89,Electronics,41,High,29
102777,27,Male,56874.0,283,7,137.23,775.26,Fashion,31,Medium,5
102778,42,Male,26034.0,105,16,38.29,683.18,Groceries,39,Medium,60
102779,19,Male,33897.0,175,10,35.86,369.66,Home,38,Medium,102
102780,28,Male,41460.0,294,9,143.3,1418.03,Groceries,46,Medium,19
102781,67,Female,39034.0,39,8,243.4,2167.72,Groceries,39,High,35
102782,48,Male,66525.0,60,13,43.7,482.74,Home,35,Medium,46
102783,32,Female,78230.0,300,10,77.59,627.36,Sports,35,Low,46
102784,26,Female,53789.0,299,11,95.54,911.7,Sports,31,High,45
102785,40,Male,75326.0,212,11,176.56,1852.1,Electronics,26,Medium,39
102786,36,Female,79050.0,155,9,32.09,239.52,Groceries,22,Medium,41
102787,26,Male,58294.0,173,13,260.81,3331.86,Groceries,33,Medium,111
102788,52,Male,68161.0,23,9,151.8,1248.76,Fashion,30,Low,111
102789,38,Male,55533.0,240,10,155.87,1473.8,Beauty,38,High,89
102790,26,Female,37543.0,209,13,111.43,1703.75,Sports,40,Low,18
102791,45,Female,45065.0,122,12,79.36,1037.75,Groceries,39,Low,59
102792,63,Female,66523.0,253,14,121.83,1813.52,Fashion,41,High,87
102793,68,Male,57573.0,141,15,275.75,4390.32,Electronics,44,Medium,104
102794,24,Male,74743.0,340,12,46.38,568.89,Fashion,43,High,30
102795,33,Male,22260.0,362,13,37.0,483.5,Sports,37,Low,65
102796,33,Female,27069.0,320,10,52.05,600.06,Sports,41,High,90
102797,50,Male,29436.0,153,15,237.55,2957.5,Electronics,28,Low,84
102798,21,Male,63333.0,214,11,33.56,337.93,Beauty,28,Medium,105
102799,21,Female,32438.0,308,7,113.29,667.45,Groceries,36,Low,41
102800,56,Female,66403.0,48,9,138.96,1006.04,Fashion,34,Medium,85
102801,57,Female,75060.0,317,13,161.99,1696.38,Groceries,28,Medium,55
102802,34,Male,90325.0,17,14,20.9,236.89,Groceries,37,High,59
102803,54,Male,88118.0,296,11,156.29,1844.17,Groceries,36,Medium,118
102804,56,Male,46092.0,331,6,74.58,377.92,Home,40,Low,45
102805,69,Female,26607.0,345,12,47.41,501.2,Electronics,41,Medium,84
102806,46,Female,47361.0,69,10,169.32,1638.33,Groceries,33,Medium,119
102807,69,Female,79537.0,85,9,228.36,1865.54,Electronics,34,High,67
102808,53,Female,52206.0,282,10,281.73,3174.19,Beauty,42,Low,17
102809,55,Male,59514.0,208,10,275.54,2891.47,Groceries,38,High,91
102810,56,Male,48857.0,40,8,131.72,983.5,Fashion,26,High,82
102811,67,Male,91624.0,96,13,217.14,2617.07,Fashion,28,Low,103
102812,54,Male,39711.0,250,11,214.77,2536.06,Electronics,34,Low,74
102813,69,Male,61335.0,136,16,135.39,1880.88,Groceries,40,Medium,20
102814,52,Male,82165.0,73,12,47.5,519.96,Electronics,33,Medium,23
102815,24,Male,96831.0,301,12,126.96,1434.2,Electronics,40,Low,64
102816,44,Male,46104.0,273,10,297.86,2924.56,Home,39,Medium,8
102817,45,Female,79216.0,169,12,175.41,1844.36,Groceries,31,Medium,103
102818,39,Female,47355.0,333,13,115.59,1296.64,Home,36,Low,101
102819,31,Male,87543.0,198,20,228.27,5460.15,Groceries,42,Medium,65
102820,24,Female,94589.0,347,10,212.17,2472.37,Sports,34,High,118
102821,54,Male,42208.0,106,12,182.06,2205.36,Sports,29,High,60
102822,39,Male,73069.0,101,13,198.48,2854.31,Home,35,Medium,7
102823,22,Female,82266.0,359,10,183.78,1965.71,Sports,38,Medium,4
102824,19,Male,54115.0,235,6,287.76,1433.12,Home,28,High,28
102825,44,Male,70954.0,280,12,162.56,1964.69,Sports,32,Medium,19
102826,38,Male,72000.0,329,5,185.25,809.14,Home,34,Low,6
102827,55,Male,100193.0,106,19,152.06,2986.28,Sports,36,High,115
102828,32,Male,20580.0,35,13,188.06,2016.25,Electronics,27,Medium,26
102829,38,Male,58882.0,157,10,269.43,2331.01,Electronics,35,Medium,40
102830,27,Male,34995.0,273,11,115.13,1409.14,Electronics,29,Medium,101
102831,40,Female,60276.0,240,16,158.85,2890.56,Groceries,44,Low,118
102832,56,Female,44343.0,207,10,145.61,1693.42,Fashion,35,Medium,19
102833,22,Male,54902.0,245,12,131.43,1827.44,Home,38,Low,81
102834,18,Female,42517.0,93,7,249.89,2034.02,Fashion,32,Low,93
102835,30,Male,63107.0,109,12,84.94,854.04,Electronics,47,Medium,113
102836,38,Male,81478.0,306,12,159.98,2042.23,Home,34,Medium,21
102837,43,Male,52545.0,114,10,278.9,3013.3,Home,38,Medium,5
102838,67,Male,88612.0,24,12,65.15,709.31,Groceries,32,Low,17
102839,62,Female,80879.0,293,8,21.3,204.0,Fashion,45,Medium,38
102840,38,Female,100681.0,252,8,94.26,689.48,Beauty,44,Medium,62
102841,35,Female,68227.0,267,11,278.25,3152.44,Fashion,25,High,105
102842,54,Female,58767.0,355,8,44.53,409.3,Sports,33,Medium,116
102843,62,Male,28295.0,209,7,58.38,374.2,Home,35,High,40
102844,49,Female,44366.0,55,12,109.7,1372.48,Electronics,41,High,7
102845,53,Male,55842.0,27,16,235.52,4099.95,Sports,38,Medium,27
102846,34,Male,58210.0,323,6,230.36,1452.21,Beauty,33,Medium,118
102847,52,Female,106974.0,2,8,44.38,341.69,Sports,31,Low,31
102848,66,Male,55860.0,68,7,281.48,2320.89,Home,37,Low,98
102849,28,Female,24633.0,148,7,86.87,635.41,Sports,32,High,62
102850,38,Female,73291.0,319,11,98.58,964.82,Home,42,Medium,26
102851,69,Female,72130.0,328,16,128.2,2302.37,Home,38,Medium,70
102852,43,Female,50821.0,130,13,197.66,2729.8,Sports,32,Medium,31
102853,21,Female,102553.0,83,13,165.97,1820.6,Electronics,48,Medium,12
102854,51,Male,22068.0,42,9,280.01,2296.45,Beauty,46,Medium,15
102855,69,Female,84989.0,156,13,178.09,1998.58,Sports,28,Low,58
102856,65,Female,54178.0,157,15,259.97,3233.0,Fashion,38,Medium,1
102857,35,Male,40992.0,107,12,41.9,448.54,Home,31,Medium,62
102858,57,Female,108008.0,284,15,259.65,3549.11,Electronics,40,Medium,59
102859,52,Female,74734.0,188,9,75.36,669.16,Beauty,26,Medium,90
102860,58,Male,54031.0,105,11,121.52,1587.63,Groceries,33,Medium,37
102861,46,Male,53625.0,112,10,109.57,1289.98,Groceries,22,Medium,6
102862,69,Female,65508.0,133,12,114.44,1512.63,Sports,33,Medium,24
102863,46,Male,50761.0,271,15,277.23,4402.15,Groceries,29,Medium,47
102864,55,Female,85992.0,110,7,143.65,1185.45,Fashion,30,Low,64
102865,59,Male,61754.0,73,9,95.03,732.95,Sports,35,Medium,36
102866,38,Female,80351.0,346,13,102.43,1241.22,Sports,25,Low,108
102867,59,Female,64159.0,293,17,244.93,4252.63,Beauty,45,Medium,83
102868,30,Female,77397.0,143,18,170.95,3463.5,Electronics,38,High,56
102869,66,Male,86910.0,260,15,145.86,2296.23,Home,41,Low,82
102870,58,Female,93619.0,245,11,279.51,3454.47,Sports,31,Low,102
102871,34,Male,69819.0,340,12,280.4,2897.87,Sports,38,Medium,80
102872,26,Female,42669.0,155,12,231.71,2438.78,Sports,33,High,17
102873,58,Female,56548.0,149,9,165.04,1628.29,Electronics,33,Low,11
102874,18,Female,59477.0,60,9,52.65,445.1,Sports,30,Low,4
102875,19,Female,48536.0,86,13,218.23,2764.47,Beauty,36,Medium,80
102876,65,Female,45197.0,192,16,248.23,4435.04,Home,21,Medium,9
102877,46,Male,63490.0,327,20,258.57,4281.99,Home,41,Medium,87
102878,50,Male,40334.0,182,9,182.92,1427.64,Sports,43,Medium,74
102879,27,Male,36452.0,287,13,192.71,2300.61,Electronics,38,High,90
102880,67,Female,26111.0,273,10,218.6,2521.33,Groceries,37,Low,109
102881,57,Female,69607.0,255,13,264.7,3310.17,Sports,42,Medium,100
102882,38,Male,66825.0,7,13,32.72,383.18,Beauty,32,High,110
102883,45,Female,53506.0,126,9,177.7,1713.44,Sports,33,Low,39
102884,28,Female,79885.0,83,15,123.35,1502.62,Fashion,37,Low,67
102885,51,Female,40024.0,28,11,253.28,3092.67,Beauty,36,Low,84
102886,25,Male,67617.0,266,8,57.47,496.15,Electronics,33,Low,81
102887,39,Male,61083.0,283,13,274.72,2935.78,Home,37,Medium,110
102888,25,Male,45186.0,251,8,54.72,437.41,Electronics,19,Medium,47
102889,66,Male,50149.0,188,7,45.01,302.99,Electronics,44,Medium,28
102890,32,Male,48610.0,299,12,117.02,1212.22,Sports,49,Medium,1
102891,34,Female,65055.0,69,9,298.52,2314.89,Fashion,29,Medium,36
102892,40,Female,71869.0,319,9,197.46,1535.59,Sports,45,High,89
102893,41,Female,51472.0,326,7,27.4,199.45,Electronics,43,Low,97
102894,62,Female,45758.0,99,12,89.79,935.73,Sports,25,Medium,50
102895,36,Male,62744.0,193,8,61.77,407.11,Beauty,30,Medium,85
102896,22,Male,26965.0,227,13,20.28,311.89,Electronics,30,Medium,94
102897,49,Female,60687.0,182,6,164.18,803.5,Home,41,Medium,77
102898,61,Male,91236.0,327,9,126.71,1215.15,Sports,38,Medium,39
102899,18,Female,45921.0,93,11,191.72,2476.74,Sports,27,Medium,50
102900,40,Female,56463.0,143,7,80.58,459.81,Home,38,Medium,23
102901,54,Female,80491.0,203,16,252.69,4796.23,Sports,41,Medium,53
102902,25,Female,75093.0,132,13,127.29,1656.32,Electronics,28,Low,6
102903,30,Male,61237.0,267,18,155.21,3112.37,Groceries,36,High,83
102904,25,Female,58829.0,134,15,225.1,3545.49,Sports,39,Medium,10
102905,40,Male,35289.0,179,10,66.53,696.4,Home,26,Low,16
102906,60,Female,69823.0,186,15,93.46,1563.82,Home,41,High,77
102907,18,Female,33132.0,18,15,63.33,784.83,Groceries,33,Low,22
102908,62,Female,18696.0,323,15,235.06,3374.13,Electronics,28,Medium,66
102909,68,Female,80162.0,97,7,47.31,393.37,Fashion,35,Medium,42
102910,41,Male,67740.0,34,11,156.92,1418.59,Electronics,41,Medium,90
102911,52,Female,77595.0,300,13,229.97,2705.95,Beauty,33,High,5
102912,41,Male,45270.0,351,12,162.17,2080.01,Sports,27,High,94
102913,34,Female,69327.0,187,11,162.43,1501.16,Home,36,Medium,37
102914,22,Female,51219.0,347,6,37.83,230.31,Home,29,High,86
102915,37,Female,53455.0,111,11,239.2,2855.77,Electronics,38,Medium,51
102916,38,Male,79475.0,247,8,189.12,1668.75,Electronics,28,High,82
102917,57,Female,57004.0,71,15,206.9,3179.46,Sports,32,Medium,93
102918,48,Female,46072.0,309,13,234.42,3048.23,Electronics,32,Low,19
102919,63,Female,32690.0,327,14,176.97,2689.55,Groceries,33,High,4
102920,53,Female,67214.0,212,9,162.41,1254.16,Groceries,28,Medium,72
102921,28,Female,81190.0,309,10,205.69,2205.42,Fashion,39,Medium,27
102922,69,Male,44337.0,108,10,272.0,3176.14,Home,33,Medium,55
102923,32,Male,73780.0,177,15,198.78,3199.67,Sports,39,Low,93
102924,36,Female,41144.0,228,13,240.73,2561.81,Sports,36,Medium,108
102925,24,Female,74986.0,19,16,154.48,2477.6,Electronics,39,Medium,97
102926,68,Male,60658.0,322,11,185.08,2220.15,Home,32,Medium,7
102927,45,Female,65357.0,248,15,70.44,863.56,Fashion,46,Medium,61
102928,68,Male,46052.0,209,11,156.79,1905.57,Fashion,31,High,99
102929,60,Female,67151.0,216,13,61.69,731.91,Fashion,35,Medium,68
102930,22,Female,48046.0,201,12,150.77,1873.48,Beauty,33,Low,26
102931,22,Male,51727.0,257,15,38.19,679.71,Home,36,Medium,59
102932,47,Female,29647.0,106,6,181.34,1303.44,Beauty,40,Low,77
102933,49,Male,44557.0,311,9,100.29,951.14,Fashion,42,High,75
102934,25,Male,49490.0,271,11,255.66,2802.68,Beauty,30,High,39
102935,27,Male,66256.0,271,11,125.35,1201.08,Beauty,43,High,34
102936,55,Female,71913.0,121,11,276.98,2691.32,Groceries,45,Medium,25
102937,64,Male,47841.0,245,16,152.41,2369.5,Electronics,39,Low,85
102938,49,Male,56711.0,66,11,257.68,3063.83,Fashion,38,High,36
102939,65,Female,93728.0,228,7,103.24,800.53,Groceries,34,Low,105
102940,45,Female,62622.0,137,11,146.45,1431.75,Groceries,38,Medium,105
102941,34,Female,49262.0,194,11,197.43,2202.5,Sports,34,Low,66
102942,48,Female,26407.0,194,14,92.42,1341.29,Beauty,40,Medium,89
102943,25,Female,42922.0,146,8,204.05,1889.06,Electronics,34,Medium,96
102944,57,Female,42143.0,145,17,100.81,1971.81,Sports,40,Medium,65
102945,42,Male,99557.0,72,8,155.6,1402.83,Home,38,High,97
102946,26,Female,43031.0,354,17,26.54,454.19,Groceries,37,Low,6
102947,19,Male,61021.0,192,13,41.89,449.83,Beauty,39,Low,13
102948,32,Female,67415.0,44,11,83.59,858.61,Sports,32,Medium,17
102949,67,Male,82130.0,157,14,245.82,3609.04,Electronics,44,High,80
102950,20,Male,60160.0,16,7,204.91,1513.32,Groceries,35,Low,38
102951,66,Female,49794.0,78,16,270.17,4926.3,Fashion,34,Medium,86
102952,53,Female,48469.0,52,9,273.32,2341.21,Electronics,39,Low,43
102953,21,Male,67128.0,2,12,124.91,1760.7,Fashion,35,Medium,41
102954,31,Female,46313.0,232,10,122.91,1063.53,Home,38,Low,71
102955,58,Female,37916.0,61,12,254.01,2499.29,Fashion,26,Low,2
102956,58,Male,49790.0,132,5,139.4,606.86,Fashion,32,Medium,1
102957,42,Male,33510.0,52,15,260.02,3841.52,Home,32,High,19
102958,67,Male,97012.0,297,12,161.66,2190.49,Home,36,Medium,16
102959,27,Female,71931.0,180,15,138.92,1795.27,Fashion,28,Medium,34
102960,38,Female,92417.0,31,15,98.14,1500.47,Groceries,29,Medium,93
102961,53,Female,69709.0,155,14,55.42,861.72,Groceries,39,Low,72
102962,29,Female,90492.0,121,12,167.25,1633.59,Beauty,37,Medium,90
102963,44,Male,67349.0,51,10,111.06,906.92,Sports,42,High,11
102964,57,Female,74524.0,95,11,89.84,984.52,Sports,41,High,74
102965,19,Male,17326.0,176,17,67.5,1001.83,Home,35,Medium,68
102966,30,Female,41713.0,11,10,128.81,1262.63,Electronics,31,High,51
102967,49,Female,60739.0,12,16,175.64,2297.58,Fashion,40,Medium,98
102968,48,Male,61224.0,355,4,254.37,1211.56,Home,37,High,49
102969,33,Female,58472.0,45,11,249.65,2915.52,Home,42,Medium,23
102970,49,Female,69060.0,290,12,259.42,3345.52,Home,29,Medium,2
102971,49,Male,69884.0,205,9,181.35,1638.5,Groceries,38,High,97
102972,51,Female,77302.0,219,9,176.67,1796.68,Electronics,32,Medium,32
102973,28,Male,73380.0,328,7,273.44,2169.35,Groceries,37,Low,54
102974,27,Male,84082.0,256,8,100.79,696.37,Sports,36,Medium,20
102975,32,Male,84245.0,248,12,60.73,807.0,Home,27,Low,77
102976,34,Male,63493.0,21,17,43.18,753.64,Groceries,36,Medium,67
102977,57,Female,101633.0,41,8,266.69,2357.44,Home,37,High,93
102978,35,Female,87187.0,278,12,124.1,1738.61,Electronics,47,Medium,18
102979,26,Female,43861.0,277,15,159.64,2236.65,Fashion,40,Low,70
102980,42,Male,67852.0,195,7,244.86,1762.64,Groceries,38,Medium,14
102981,57,Female,23148.0,71,10,124.49,1388.05,Electronics,37,Low,68
102982,31,Female,26516.0,270,19,263.03,5970.63,Fashion,39,Low,90
102983,42,Female,50010.0,335,7,110.08,805.26,Home,31,Low,76
102984,67,Female,42491.0,73,8,225.07,1959.89,Beauty,33,Medium,61
102985,39,Male,50133.0,308,13,206.86,3061.73,Electronics,28,Medium,38
102986,69,Male,66570.0,199,11,76.38,924.63,Sports,30,Low,116
102987,47,Female,84506.0,76,9,54.86,581.1,Beauty,38,High,58
102988,37,Male,83435.0,275,9,51.24,411.3,Fashion,43,Medium,92
102989,38,Female,68264.0,283,12,202.26,2823.03,Fashion,33,Low,41
102990,61,Female,38258.0,146,9,23.62,187.67,Home,38,Low,6
102991,49,Female,48852.0,13,12,204.99,2523.96,Sports,40,Low,102
102992,68,Male,72744.0,363,14,238.95,3375.94,Groceries,42,Medium,108
102993,63,Female,43478.0,129,9,104.7,1067.19,Electronics,28,High,4
102994,66,Male,34662.0,230,10,228.8,2195.15,Beauty,48,High,72
102995,38,Male,69846.0,85,5,66.31,284.23,Home,39,High,44
102996,52,Female,59033.0,162,13,288.94,4066.93,Sports,47,Low,95
102997,49,Male,55782.0,51,8,84.98,708.84,Fashion,31,Medium,96
102998,47,Male,82196.0,215,18,156.74,3190.43,Fashion,34,High,4
102999,56,Female,81776.0,1,9,294.54,2925.1,Beauty,35,High,28
103000,66,Male,95622.0,123,9,274.0,2855.46,Fashion,29,Low,7
103001,29,Male,46972.0,288,7,204.65,1626.87,Sports,39,Medium,9
103002,58,Female,68595.0,200,4,123.37,530.2,Sports,26,Low,67
103003,64,Female,60380.0,183,11,216.02,2343.63,Groceries,38,Low,53
103004,35,Male,66766.0,216,9,148.88,1082.85,Electronics,37,High,97
103005,38,Female,37312.0,240,6,50.48,279.57,Fashion,29,Medium,20
103006,30,Female,31951.0,349,8,242.87,2119.79,Groceries,40,High,19
103007,38,Male,59196.0,68,10,264.05,2175.25,Sports,32,Low,16
103008,25,Male,43150.0,319,10,134.13,1478.97,Groceries,33,High,3
103009,63,Female,78764.0,82,10,206.4,2077.53,Fashion,41,Medium,6
103010,57,Male,29986.0,142,14,28.5,457.7,Electronics,36,Low,102
103011,63,Female,31636.0,41,7,75.23,560.27,Groceries,23,Low,93
103012,24,Female,51667.0,239,9,179.67,1810.07,Sports,33,Medium,114
103013,40,Male,29238.0,3,11,96.74,924.31,Home,32,Medium,54
103014,61,Male,93520.0,94,8,284.42,1977.66,Beauty,34,Low,98
103015,49,Female,56342.0,59,7,254.37,1574.82,Home,36,High,78
103016,28,Female,47944.0,228,10,203.4,1898.38,Groceries,29,Medium,26
103017,39,Female,69359.0,18,9,299.68,3133.44,Sports,42,Medium,34
103018,39,Female,77677.0,239,10,88.11,977.78,Groceries,33,Medium,9
103019,60,Male,64139.0,360,10,277.36,2623.43,Groceries,35,Medium,55
103020,42,Female,58638.0,74,10,105.28,1229.03,Home,38,Low,33
103021,39,Male,40331.0,332,14,187.05,2910.87,Beauty,29,Low,60
103022,45,Male,72618.0,169,8,141.62,1203.68,Groceries,36,Medium,19
103023,46,Female,88334.0,264,8,144.1,1123.55,Beauty,16,Medium,73
103024,30,Male,55606.0,160,10,233.5,2476.65,Home,32,Low,39
103025,35,Male,43024.0,337,11,117.31,1338.53,Beauty,34,Medium,6
103026,19,Female,63630.0,169,8,162.11,1443.1,Sports,42,Medium,23
103027,46,Male,60053.0,206,9,79.28,635.2,Sports,37,High,57
103028,38,Male,35673.0,357,11,233.77,2968.07,Sports,33,Medium,109
103029,32,Female,49946.0,9,13,174.54,2352.4,Beauty,38,Low,9
103030,69,Female,95770.0,346,10,91.42,1026.38,Home,29,Low,90
103031,44,Female,33049.0,304,10,94.46,886.9,Fashion,29,Medium,10
103032,67,Female,46188.0,115,9,102.19,879.95,Beauty,23,Low,70
103033,48,Female,41026.0,152,13,215.8,3296.11,Fashion,34,Medium,14
103034,32,Female,42794.0,87,8,186.63,1565.87,Fashion,33,Medium,17
103035,68,Female,51090.0,95,15,250.23,3479.8,Fashion,37,High,68
103036,40,Male,68968.0,231,17,180.03,2548.99,Sports,35,Medium,111
103037,41,Male,86171.0,186,7,105.86,721.56,Fashion,43,Low,78
103038,61,Female,64066.0,114,8,289.6,2640.3,Groceries,34,Medium,24
103039,30,Male,46312.0,274,14,268.11,3380.34,Home,33,Medium,13
103040,39,Male,90798.0,29,13,98.07,1458.64,Fashion,33,Low,59
103041,60,Female,18629.0,203,12,275.55,2859.08,Sports,30,High,101
103042,54,Male,73470.0,2,16,221.63,3021.16,Fashion,34,Low,65
103043,50,Female,39465.0,78,11,136.11,1560.51,Home,34,High,38
103044,20,Male,58982.0,324,16,150.73,2705.56,Electronics,35,Low,97
